"","Glycerol7a","Glycerol7b","Glycerol5a","Glycerol5b","logFC","logCPM","PValue","FDR_gly7_vs_gly5"
"MT3607",0,0,12.7479829243318,13.3741771302823,3.51545047682058,4.65431223859196,0.500027532819042,1
"MT3608",17.9079112748719,7.41720285248638,25.4959658486636,40.1225313908468,1.3361257494282,5.3392918934887,0.289170895553296,0.93325715657282
"MT3609",0,14.8344057049728,0,26.7483542605645,0.628783709457267,4.90886275106476,0.999999999999999,1
"MT3612",17.9079112748719,66.7548256723774,25.4959658486636,26.7483542605645,-0.728970935245658,5.82594560484835,0.464161566616712,1
"MT3612.1",214.894935298463,318.939722656914,127.479829243318,133.741771302823,-1.04236074031366,7.82963308998188,0.0132047503721471,0.218830351516094
"MT3614",35.8158225497438,7.41720285248638,12.7479829243318,13.3741771302823,-0.595313298441196,5.23054139577709,1,1
"MT3615.2",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT3615.3",62.6776894620517,14.8344057049728,38.2439487729954,80.2450627816935,0.652133667573105,6.04639329880921,0.531231246256773,1
"MT3616",17.9079112748719,29.6688114099455,25.4959658486636,40.1225313908468,0.405014796286285,5.57438004744774,1,1
"MT3617",0,7.41720285248638,12.7479829243318,40.1225313908468,2.36585282244715,5.03796100489936,0.218827431789858,0.829449084539641
"MT3619",8.95395563743596,14.8344057049728,12.7479829243318,13.3741771302823,0.0919769608522712,5.0227397252203,0.999999999999973,1
"MT3620",0,7.41720285248638,12.7479829243318,13.3741771302823,1.43034516069058,4.7872040245374,1,1
"MT3621",53.7237338246157,81.5892313773502,89.2358804703225,80.2450627816935,0.294262615868581,6.57523509522517,0.711293605683262,1
"MT3622",17.9079112748719,22.2516085574591,63.739914621659,40.1225313908468,1.31195012478303,5.73461693322587,0.179733616936147,0.781235118434433
"MT3623",26.8618669123079,14.8344057049728,25.4959658486636,40.1225313908468,0.653970820542823,5.50372920089463,0.75397398416932,1
"MT3624",80.5856007369236,89.0064342298365,216.71570971364,173.864302693669,1.18891101185642,7.25622498933757,0.00859439266742886,0.168251764143126
"MT3625",8.95395563743596,7.41720285248638,12.7479829243318,13.3741771302823,0.611213916429984,4.91169298991434,0.999999999999973,1
"MT3626",44.7697781871798,51.9204199674046,89.2358804703225,53.496708521129,0.548845872164997,6.28881673511664,0.405173097258019,1
"MT3627",26.8618669123079,14.8344057049728,12.7479829243318,13.3741771302823,-0.590207788068856,5.22724460514167,1,1
"MT3629",35.8158225497438,37.0860142624319,25.4959658486636,13.3741771302823,-0.858165218790263,5.63325941138927,0.54895230431052,1
"MT3632",17.9079112748719,0,38.2439487729954,0,1.11219333622364,5.03421477095292,0.739012729587865,1
"MT3633",8.95395563743596,7.41720285248638,0,40.1225313908468,1.15900288064834,5.03265593181024,0.425202569243841,1
"MT3634",26.8618669123079,14.8344057049728,38.2439487729954,53.496708521129,1.12410044745838,5.66410526093422,0.267018681443857,0.904360800365459
"MT3637",17.9079112748719,7.41720285248638,12.7479829243318,0,-0.787111911241127,4.90575102467394,1,1
"MT3638",17.9079112748719,37.0860142624319,76.4878975459907,0,0.452800561688415,5.71689482999294,0.823445986144873,1
"MT3639",8.95395563743596,7.41720285248638,25.4959658486636,0,0.611206300319552,4.91107440741217,1,1
"MT3640",8.95395563743596,7.41720285248638,63.739914621659,40.1225313908468,2.51334201569535,5.52216428625679,0.0117424227413343,0.207191124434062
"MT3643",17.9079112748719,0,25.4959658486636,13.3741771302823,1.15346476927977,5.03483218226309,0.68755161550945,1
"MT3644",8.95395563743596,14.8344057049728,25.4959658486636,26.7483542605645,1.02747700813318,5.23821735916521,0.453215327141576,1
"MT3646",0,7.41720285248638,38.2439487729954,0,1.97678027754141,4.91641300187563,0.443282374715025,1
"MT3647",17.9079112748719,22.2516085574591,50.9919316973272,13.3741771302823,0.653664927800452,5.49935670294487,0.761214859663138,1
"MT3648",35.8158225497438,14.8344057049728,0,13.3741771302823,-1.71827486814061,5.2220829703379,0.218827431789858,0.829449084539641
"MT3649",44.7697781871798,22.2516085574591,0,26.7483542605645,-1.24209352282958,5.48485077141211,0.370210055929934,0.988439517996765
"MT3650",8.95395563743596,29.6688114099455,50.9919316973272,53.496708521129,1.31198754884203,5.73214710267684,0.179733616936147,0.781235118434433
"MT3651",8.95395563743596,14.8344057049728,25.4959658486636,26.7483542605645,1.02747700813318,5.23821735916521,0.453215327141576,1
"MT3652",44.7697781871798,22.2516085574591,0,66.8708856514113,-0.000410648967902894,5.72100627009465,1,1
"MT3653",0,22.2516085574591,25.4959658486636,13.3741771302823,0.634287456691396,5.13055560979234,0.68755161550945,1
"MT3654",0,22.2516085574591,0,13.3741771302823,-0.772651534674173,4.89949523156992,1,1
"MT3657",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT3658",35.8158225497438,29.6688114099455,12.7479829243318,26.7483542605645,-0.694207583488565,5.56381285735559,0.75397398416932,1
"MT3660",44.7697781871798,22.2516085574591,38.2439487729954,26.7483542605645,0.00764531556738704,5.71924520544728,1,1
"MT3663",35.8158225497438,0,25.4959658486636,26.7483542605645,0.631808268878192,5.33679299150702,0.740627281373016,1
"MT3664",8.95395563743596,0,0,13.3741771302823,0.551263899113471,4.64886753192937,1,1
"MT3665",0,29.6688114099455,12.7479829243318,0,-1.13211847577871,5.01010639011788,0.665377624559784,1
"MT3666",8.95395563743596,7.41720285248638,0,26.7483542605645,0.611221532580605,4.91231179995218,1,1
"MT3667",8.95395563743596,14.8344057049728,0,0,-3.4234735159683,4.77236100439004,0.500027532819042,1
"MT3668",17.9079112748719,14.8344057049728,0,0,-3.8045137238532,4.89701397922283,0.250041299228717,0.879464115648487
"MT3671",26.8618669123079,22.2516085574591,0,13.3741771302823,-1.71824505747013,5.21879819747356,0.218827431789858,0.829449084539641
"MT3671.1",8.95395563743596,7.41720285248638,0,13.3741771302823,-0.267837518659389,4.78182465215748,1,1
"MT3672",26.8618669123079,0,0,26.7483542605645,0.0570191580954631,5.03015262422427,1,1
"MT3673",62.6776894620517,29.6688114099455,12.7479829243318,13.3741771302823,-1.68574821972906,5.70095153113305,0.156888187622627,0.754130470837068
"MT3674",35.8158225497438,22.2516085574591,0,0,-4.56694351852685,5.21305628825512,0.0312758162816135,0.34352988314953
"MT3675",62.6776894620517,59.337622819891,114.731846318986,26.7483542605645,0.229360675389603,6.41534097593078,0.862572376966284,1
"MT3676",8.95395563743596,7.41720285248638,12.7479829243318,26.7483542605645,1.15350220814223,5.03203914206898,0.375068826363072,0.988439517996765
"MT3677",8.95395563743596,22.2516085574591,0,13.3741771302823,-1.16808486561903,5.01409353310484,0.625041295817921,1
"MT3678",17.9079112748719,29.6688114099455,38.2439487729954,26.7483542605645,0.405007182667893,5.57378644439538,1,1
"MT3679",44.7697781871798,81.5892313773502,50.9919316973272,40.1225313908468,-0.493510871563526,6.25950200895232,0.530219194719878,1
"MT3680",8.95395563743596,37.0860142624319,12.7479829243318,0,-1.70665742991449,5.21164062444172,0.241115712279007,0.874842446894199
"MT3681",44.7697781871798,22.2516085574591,0,13.3741771302823,-2.11678921983253,5.39764224539012,0.183440770018514,0.789371332821213
"MT3682",17.9079112748719,14.8344057049728,12.7479829243318,13.3741771302823,-0.289063247032623,5.12867864005584,1,1
"MT3684",53.7237338246157,22.2516085574591,0,40.1225313908468,-0.871552174051123,5.64057560374123,0.597560055248229,1
"MT3685",62.6776894620517,44.5032171149183,25.4959658486636,40.1225313908468,-0.672037162150937,6.01441082980258,0.629222152366579,1
"MT3686",53.7237338246157,66.7548256723774,89.2358804703225,53.496708521129,0.234175076484396,6.41383179480505,0.845129816717097,1
"MT3687",53.7237338246157,118.675245639782,101.983863394654,40.1225313908468,-0.297083408875766,6.66021562150791,0.754036889272643,1
"MT3688",393.974048047182,556.290213936478,152.975795091981,173.864302693669,-1.54597292841335,8.4676460564135,1.2021218427911e-05,0.000764850022475839
"MT3689",841.67182991898,682.382662428747,369.691504805622,374.476959647903,-1.02432253546297,9.22387953324939,5.21926726898655e-05,0.00286096142759986
"MT3690",71.6316450994876,185.430071312159,25.4959658486636,26.7483542605645,-2.27676594058387,6.74255532326705,0.00364497557470513,0.090187833143572
"MT3691",17.9079112748719,89.0064342298365,50.9919316973272,13.3741771302823,-0.742500521771749,6.05004947262329,0.434263899370762,1
"MT3692",35.8158225497438,29.6688114099455,25.4959658486636,13.3741771302823,-0.694215198781529,5.56322239590855,0.75397398416932,1
"MT3693",304.434491672823,215.098882722105,101.983863394654,80.2450627816935,-1.47879397421972,7.67522429016825,0.000698178692492453,0.0243883400132413
"MT3694",71.6316450994876,37.0860142624319,12.7479829243318,53.496708521129,-0.678388865067706,6.01782477983511,0.512524579307025,1
"MT3695",35.8158225497438,37.0860142624319,12.7479829243318,13.3741771302823,-1.40044589520955,5.55514943045807,0.343885483253089,0.988439517996765
"MT3696",35.8158225497438,22.2516085574591,12.7479829243318,13.3741771302823,-1.05149304170627,5.4026989116359,0.507920883619586,1
"MT3698",53.7237338246157,29.6688114099455,76.4878975459907,66.8708856514113,0.804620702662563,6.20354747909501,0.286572449965133,0.932472729886546
"MT3699",116.401423286667,140.926854197241,50.9919316973272,66.8708856514113,-1.1271774515282,6.89848808788345,0.0346026332390363,0.368103635576822
"MT3700",8.95395563743596,7.41720285248638,25.4959658486636,13.3741771302823,1.15349459284927,5.03142257498544,0.375068826363072,0.988439517996765
"MT3701",53.7237338246157,29.6688114099455,25.4959658486636,40.1225313908468,-0.303529492175537,5.84608516803817,0.790608046975771,1
"MT3703",483.513604421542,845.561125183447,968.846702249216,494.844553820444,0.135260726764299,9.48941997391183,0.746632877942702,1
"MT3704",89.5395563743596,37.0860142624319,89.2358804703225,40.1225313908468,0.0845732926567163,6.37723602102451,1,1
"MT3705",71.6316450994876,111.258042787296,12.7479829243318,40.1225313908468,-1.7856700328434,6.40845522024679,0.027083650648506,0.321663490868756
"MT3706",44.7697781871798,44.5032171149183,50.9919316973272,106.993417042258,0.795372113142238,6.2982756889955,0.225543984377714,0.844041723258075
"MT3706.1",26.8618669123079,37.0860142624319,0,0,-4.75191654841089,5.2989040815242,0.0156430733870271,0.233198849007174
"MT3707",17.9079112748719,22.2516085574591,38.2439487729954,53.496708521129,1.1241302610449,5.66100425716009,0.267018681443857,0.904360800365459
"MT3708",35.8158225497438,37.0860142624319,89.2358804703225,66.8708856514113,1.07534980413273,6.20539731415813,0.134035564410904,0.694923914004366
"MT3709",107.447467649231,81.5892313773502,114.731846318986,26.7483542605645,-0.380434015858192,6.70564684676798,0.636667323542794,1
"MT3710",35.8158225497438,44.5032171149183,25.4959658486636,53.496708521129,-0.0493353431851396,5.90602707327758,1,1
"MT3711",62.6776894620517,29.6688114099455,38.2439487729954,53.496708521129,0.0314589982688936,6.03007296040234,1,1
"MT3712",8.95395563743596,0,12.7479829243318,80.2450627816935,3.14228673430041,5.35478353473716,0.0548533271609181,0.480202468487349
"MT3712.1",17.9079112748719,37.0860142624319,12.7479829243318,26.7483542605645,-0.509145136328842,5.48355987263687,0.999999999999966,1
"MT3713",62.6776894620517,29.6688114099455,25.4959658486636,26.7483542605645,-0.747981277570081,5.84069495741827,0.430967969492768,1
"MT3714",107.447467649231,170.595665607187,191.219743864977,133.741771302823,0.204049693023724,7.41155009035644,0.720527750848586,1
"MT3715",0,14.8344057049728,12.7479829243318,13.3741771302823,0.611243739383289,4.90824505273843,0.625041295817921,1
"MT3716",98.4935120117955,111.258042787296,777.626958384239,655.334679383831,2.75235311917415,8.66839922202836,1.75686199976247e-18,8.942427578791e-16
"MT3717",35.8158225497438,140.926854197241,522.667299897603,374.476959647903,2.27427286237495,8.08561333421072,1.47072577624288e-07,1.74673198025113e-05
"MT3718",89.5395563743596,274.436505541996,866.862838854562,454.722022429597,1.83112306506276,8.73192406624293,0.000148232451206245,0.00668547118541585
"MT3719",26.8618669123079,7.41720285248638,0,13.3741771302823,-1.17284170366244,5.02086356527695,0.631553474015324,1
"MT3720",26.8618669123079,14.8344057049728,25.4959658486636,0,-0.590215404179288,5.22663898353536,1,1
"MT3721",161.171201473847,148.344057049728,114.731846318986,53.496708521129,-0.853821125477275,7.17324308665746,0.0769111710537912,0.551013171856863
"MT3722",71.6316450994876,103.840839934809,12.7479829243318,13.3741771302823,-2.66037894285789,6.27344949084531,0.00166052684185736,0.0481012775409576
"MT3725",62.6776894620517,37.0860142624319,12.7479829243318,26.7483542605645,-1.26124661308495,5.83294332094232,0.179733616936147,0.781235118434433
"MT3726",62.6776894620517,133.509651344755,12.7479829243318,40.1225313908468,-1.89194371154397,6.48013598332784,0.0192147583761372,0.259116416508177
"MT3727",26.8618669123079,29.6688114099455,38.2439487729954,53.496708521129,0.662845000960978,5.79325366704614,0.424131797557751,1
"MT3728",26.8618669123079,14.8344057049728,50.9919316973272,0,0.326773963257953,5.41546141090435,0.999999999999994,1
"MT3729",53.7237338246157,96.4236370823229,76.4878975459907,80.2450627816935,0.0239304730390148,6.60263856073473,1,1
"MT3730",17.9079112748719,22.2516085574591,12.7479829243318,26.7483542605645,-0.0478896827700937,5.32186629055265,1,1
"MT3731",17.9079112748719,29.6688114099455,38.2439487729954,0,-0.294705563038479,5.40396771319982,1,1
"MT3732",62.6776894620517,51.9204199674046,25.4959658486636,0,-2.02073551256658,5.88181942693371,0.0574672628437725,0.482914758283872
"MT3733",26.8618669123079,29.6688114099455,0,0,-4.56691371138684,5.20978447061055,0.0312758162816135,0.34352988314953
"MT3734",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT3735",250.710757848207,311.522519804428,318.699573108295,187.238479823952,-0.153975506133624,8.17653820432166,0.682604401689159,1
"MT3736",44.7697781871798,44.5032171149183,38.2439487729954,13.3741771302823,-0.745747422381627,5.83421168519895,0.424131797557751,1
"MT3737",8.95395563743596,22.2516085574591,12.7479829243318,13.3741771302823,-0.289033430529656,5.12533760322244,1,1
"MT3743",0,14.8344057049728,38.2439487729954,0,1.16949243340397,5.02740267668524,0.449065434471863,1
"MT3743.1",8.95395563743596,0,25.4959658486636,0,1.42562202159485,4.79008732030746,0.999999999999999,1
"MT3747",8.95395563743596,29.6688114099455,0,0,-4.10559863833178,5.00487605167953,0.12504130036567,0.669538985181506
"MT3748",80.5856007369236,29.6688114099455,101.983863394654,93.6192399119758,0.872738829981942,6.52620401158494,0.200810408240017,0.829449084539641
"MT3749",116.401423286667,163.1784627547,191.219743864977,93.6192399119758,0.019590929994748,7.33876201804134,1,1
"MT3750",125.355378924103,118.675245639782,63.739914621659,80.2450627816935,-0.751242209375769,6.91344138591899,0.200074042389462,0.829449084539641
"MT3750.1",1361.00125689027,1090.3288193155,382.439487729954,387.851136778185,-1.66158901205421,9.72065313528712,2.53053687044557e-11,8.19663897217959e-09
"MT3752",0,0,12.7479829243318,13.3741771302823,3.51545047682058,4.65431223859196,0.500027532819042,1
"MT3753",44.7697781871798,14.8344057049728,101.983863394654,53.496708521129,1.41727755665726,6.11262326300956,0.0541860198291869,0.476929282667637
"MT3754",0,0,25.4959658486636,13.3741771302823,4.05773115323986,4.79611597597681,0.12504130036567,0.669538985181506
"MT3756.1",0,7.41720285248638,12.7479829243318,0,0.55128610863293,4.64469011058765,1,1
"MT3757",17.9079112748719,7.41720285248638,0,13.3741771302823,-0.787104294272854,4.90636774809813,1,1
"MT3758",44.7697781871798,22.2516085574591,12.7479829243318,26.7483542605645,-0.694820543753418,5.56692795766364,0.550932987462773,1
"MT3759",8.95395563743596,0,25.4959658486636,13.3741771302823,1.97259601062213,4.92049578234752,0.375068826363072,0.988439517996765
"MT3760",17.9079112748719,7.41720285248638,50.9919316973272,0,1.00372392047199,5.24031037745073,0.525731413809851,1
"MT3761",17.9079112748719,29.6688114099455,12.7479829243318,40.1225313908468,0.0967607550110335,5.49233893752254,1,1
"MT3762",125.355378924103,96.4236370823229,420.683436502949,1136.80505607399,2.80394162328233,8.77481673999124,3.0644594263185e-08,4.9630313345331e-06
"MT3763",179.079112748719,170.595665607187,25.4959658486636,0,-3.61908053325553,6.97214218806549,6.59432971980806e-07,6.02451199786567e-05
"MT3764",17.9079112748719,22.2516085574591,0,26.7483542605645,-0.59017035833172,5.22455702103744,1,1
"MT3766",8.95395563743596,0,0,13.3741771302823,0.551263899113471,4.64886753192937,1,1
"MT3767",26.8618669123079,37.0860142624319,89.2358804703225,53.496708521129,1.11585512330041,6.09939362299582,0.167290705714119,0.781235118434433
"MT3768",62.6776894620517,74.1720285248638,38.2439487729954,0,-1.75269513581453,6.09769569699837,0.0341839732193097,0.368103635576822
"MT3769",35.8158225497438,7.41720285248638,38.2439487729954,26.7483542605645,0.649752099061082,5.50630890052295,0.759189071016989,1
"MT3770",0,29.6688114099455,25.4959658486636,26.7483542605645,0.651050960643421,5.32374182638894,0.731744412897247,1
"MT3771",26.8618669123079,14.8344057049728,12.7479829243318,40.1225313908468,0.345299873687718,5.41726528121919,0.999999999999966,1
"MT3772",44.7697781871798,59.337622819891,12.7479829243318,40.1225313908468,-0.980648533985435,5.94823067151617,0.301959603876541,0.946246322438095
"MT3773",26.8618669123079,51.9204199674046,50.9919316973272,40.1225313908468,0.166681914300602,5.9652719634836,0.999999999999999,1
"MT3774",26.8618669123079,66.7548256723774,38.2439487729954,93.6192399119758,0.42653687833106,6.23421296417981,0.563106625616232,1
"MT3775",53.7237338246157,22.2516085574591,50.9919316973272,40.1225313908468,0.312740978240074,5.91902571298761,0.805223289008316,1
"MT3776",62.6776894620517,29.6688114099455,38.2439487729954,40.1225313908468,-0.183519006239284,5.96920186568629,1,1
"MT3777",125.355378924103,215.098882722105,114.731846318986,147.115948433105,-0.404756414359551,7.4439998622826,0.421643154423559,1
"MT3778",53.7237338246157,89.0064342298365,50.9919316973272,26.7483542605645,-0.875664371377171,6.29692930167749,0.299419286935615,0.946246322438095
"MT3779",44.7697781871798,44.5032171149183,25.4959658486636,13.3741771302823,-1.13895917880775,5.76608845117598,0.267018681443857,0.904360800365459
"MT3780",17.9079112748719,0,0,26.7483542605645,0.594551231119609,4.91576618131447,1,1
"MT3781",411.881959322054,385.694548329292,242.211675562304,294.23189686621,-0.569631472314129,8.48692377085768,0.0588174464685004,0.489641499456231
"MT3782",367.112181134874,274.436505541996,267.707641410968,374.476959647903,0.00971882226836091,8.40895220556644,1,1
"MT3783",80.5856007369236,66.7548256723774,76.4878975459907,13.3741771302823,-0.666165701552248,6.35235527064323,0.435374593099312,1
"MT3784",214.894935298463,244.76769413205,178.471760940645,240.735188345081,-0.143552185104807,7.91263138598451,0.767714164245295,1
"MT3785",107.447467649231,103.840839934809,114.731846318986,26.7483542605645,-0.550002424867507,6.79585995925459,0.356078775613381,0.988439517996765
"MT3786",80.5856007369236,96.4236370823229,76.4878975459907,13.3741771302823,-0.946609532765085,6.50429390606696,0.142151452153465,0.721898407062821
"MT3787",17.9079112748719,44.5032171149183,76.4878975459907,66.8708856514113,1.1158925348554,6.09712850834216,0.167290705714119,0.781235118434433
"MT3788",0,14.8344057049728,38.2439487729954,93.6192399119758,2.83754546076298,5.68091648332637,0.00639130142500335,0.135548851055279
"MT3789",8.95395563743596,0,25.4959658486636,26.7483542605645,2.36581538148375,5.04076168441705,0.218827431789858,0.829449084539641
"MT3790",8.95395563743596,14.8344057049728,0,13.3741771302823,-0.787074474237101,4.90292883343601,1,1
"MT3791",134.309334561539,126.092448492268,50.9919316973272,173.864302693669,-0.221735584569683,7.15001720111147,0.801343282019875,1
"MT3792",26.8618669123079,22.2516085574591,25.4959658486636,26.7483542605645,0.096306424900156,5.49490821776478,1,1
"MT3793",35.8158225497438,29.6688114099455,63.739914621659,40.1225313908468,0.665632224064555,5.92088915445528,0.454700054631081,1
"MT3794",35.8158225497438,44.5032171149183,50.9919316973272,26.7483542605645,-0.0493505687478994,5.9048766836072,1,1
"MT3795",26.8618669123079,96.4236370823229,50.9919316973272,40.1225313908468,-0.473504001529435,6.25415190646299,0.703372619607552,1
"MT3796",35.8158225497438,74.1720285248638,89.2358804703225,80.2450627816935,0.569850846892975,6.46197930051985,0.447343903546688,1
"MT3797",44.7697781871798,14.8344057049728,89.2358804703225,93.6192399119758,1.64342953167194,6.2241293426753,0.0169652443610665,0.237980967159371
"MT3798",44.7697781871798,14.8344057049728,38.2439487729954,53.496708521129,0.662498671631918,5.79928452665673,0.608258086988134,1
"MT3799",62.6776894620517,37.0860142624319,38.2439487729954,26.7483542605645,-0.559363909803911,5.96100996485601,0.629222152366579,1
"MT3800",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT3801",8.95395563743596,7.41720285248638,25.4959658486636,0,0.611206300319552,4.91107440741217,1,1
"MT3802",35.8158225497438,37.0860142624319,89.2358804703225,66.8708856514113,1.07534980413273,6.20539731415813,0.134035564410904,0.694923914004366
"MT3803",26.8618669123079,22.2516085574591,50.9919316973272,53.496708521129,1.06294208797248,5.80116151436811,0.179733616936147,0.781235118434433
"MT3804",26.8618669123079,14.8344057049728,38.2439487729954,26.7483542605645,0.653963206924431,5.50313007135101,0.75397398416932,1
"MT3805",26.8618669123079,22.2516085574591,12.7479829243318,0,-1.7182526744384,5.21819522025579,0.218827431789858,0.829449084539641
"MT3806",53.7237338246157,29.6688114099455,38.2439487729954,53.496708521129,0.166600134740022,5.97452112601333,0.999999999999999,1
"MT3807",80.5856007369236,81.5892313773502,89.2358804703225,13.3741771302823,-0.626122189055861,6.47478477747655,0.367459165022557,0.988439517996765
"MT3808",80.5856007369236,29.6688114099455,12.7479829243318,13.3741771302823,-1.93352268790362,5.83052645090317,0.081984044449104,0.571004697967797
"MT3808.1",17.9079112748719,7.41720285248638,0,13.3741771302823,-0.787104294272854,4.90636774809813,1,1
"MT3809",35.8158225497438,0,50.9919316973272,40.1225313908468,1.41695219465045,5.59698540884162,0.162785468783366,0.775407253041623
"MT3810",26.8618669123079,0,38.2439487729954,13.3741771302823,1.01343841476752,5.24423689198776,0.741832626987881,1
"MT3811",62.6776894620517,96.4236370823229,114.731846318986,40.1225313908468,-0.0468802398623039,6.63676220637743,1,1
"MT3812",125.355378924103,96.4236370823229,50.9919316973272,147.115948433105,-0.161703998716645,6.96658324411414,0.886893164680167,1
"MT3813",62.6776894620517,74.1720285248638,140.22781216765,147.115948433105,1.04462923945802,6.91476155738417,0.0386889941712365,0.388387185505158
"MT3814",134.309334561539,81.5892313773502,127.479829243318,26.7483542605645,-0.441123310152179,6.8376983731223,0.485677268193541,1
"MT3815",44.7697781871798,29.6688114099455,12.7479829243318,66.8708856514113,0.0960027546250407,5.85206825102132,0.999999999999999,1
"MT3816",8.95395563743596,22.2516085574591,38.2439487729954,13.3741771302823,0.646459002315746,5.32639422597096,0.726622713122023,1
"MT3817",8.95395563743596,22.2516085574591,0,13.3741771302823,-1.16808486561903,5.01409353310484,0.625041295817921,1
"MT3818",89.5395563743596,111.258042787296,50.9919316973272,66.8708856514113,-0.775021418703636,6.68946098440113,0.216604586738137,0.829449084539641
"MT3819",35.8158225497438,44.5032171149183,25.4959658486636,26.7483542605645,-0.612148458555511,5.77150127582186,0.581193047308331,1
"MT3820",53.7237338246157,51.9204199674046,50.9919316973272,13.3741771302823,-0.672052923495313,6.01043413974007,0.629569934269332,1
"MT3821",8.95395563743596,29.6688114099455,25.4959658486636,26.7483542605645,0.345351885769706,5.41023942665586,0.999999999999966,1
"MT3822",53.7237338246157,14.8344057049728,0,80.2450627816935,0.236945670005418,5.79556683950285,0.999999999999999,1
"MT3823",71.6316450994876,51.9204199674046,63.739914621659,53.496708521129,-0.0499039548065669,6.32463287330251,1,1
"MT3824",44.7697781871798,74.1720285248638,152.975795091981,93.6192399119758,1.01406491051384,6.74382694852013,0.0705545047255502,0.522631393632298
"MT3825",107.447467649231,111.258042787296,89.2358804703225,66.8708856514113,-0.477389949950997,6.86039171115316,0.512655239182407,1
"MT3826",44.7697781871798,44.5032171149183,50.9919316973272,80.2450627816935,0.536065198251322,6.19397174127284,0.503682670824279,1
"MT3827",8.95395563743596,0,12.7479829243318,26.7483542605645,1.97260362591509,4.92111757783771,0.375068826363072,0.988439517996765
"MT3828",53.7237338246157,51.9204199674046,63.739914621659,40.1225313908468,-0.0140578836803205,6.18034824796599,1,1
"MT3829",134.309334561539,148.344057049728,89.2358804703225,133.741771302823,-0.350765702372275,7.2142832018014,0.504577985488098,1
"MT3830",80.5856007369236,59.337622819891,25.4959658486636,13.3741771302823,-1.75307723319224,6.10377353404676,0.0309648149632244,0.34352988314953
"MT3831",8.95395563743596,0,38.2439487729954,0,1.94669289628665,4.91987421597228,0.445308804231261,1
"MT3833",35.8158225497438,59.337622819891,12.7479829243318,26.7483542605645,-1.261157240898,5.82410884116452,0.179733616936147,0.781235118434433
"MT3835",0,14.8344057049728,12.7479829243318,13.3741771302823,0.611243739383289,4.90824505273843,0.625041295817921,1
"MT3836",8.95395563743596,7.41720285248638,12.7479829243318,26.7483542605645,1.15350220814223,5.03203914206898,0.375068826363072,0.988439517996765
"MT3837",26.8618669123079,14.8344057049728,38.2439487729954,0,-0.0584314704099535,5.32391277177845,1,1
"MT3838",44.7697781871798,29.6688114099455,63.739914621659,40.1225313908468,0.501652403359572,5.97870094196167,0.629222152366579,1
"MT3839",125.355378924103,37.0860142624319,101.983863394654,26.7483542605645,-0.279022480453298,6.5377163108483,0.777635592745118,1
"MT3840",17.9079112748719,22.2516085574591,0,66.8708856514113,0.670628266774986,5.5017502009739,0.800744522928585,1
"MT3841",26.8618669123079,29.6688114099455,25.4959658486636,13.3741771302823,-0.509182558146976,5.48612076071367,0.75397398416932,1
"MT3842",62.6776894620517,44.5032171149183,76.4878975459907,26.7483542605645,-0.0173017795975939,6.18254028742214,1,1
"MT3848",35.8158225497438,51.9204199674046,12.7479829243318,0,-2.56026911364323,5.61675066803796,0.0655095522185159,0.507414205553418
"MT3849",26.8618669123079,14.8344057049728,0,13.3741771302823,-1.46925922315823,5.12346650046043,0.375068826363072,0.988439517996765
"MT3850",0,0,25.4959658486636,26.7483542605645,4.45095052410149,4.92648428679142,0.0625344188663191,0.496236379556114
"MT3851",62.6776894620517,29.6688114099455,12.7479829243318,0,-2.56940210734164,5.62591028837864,0.0791390607214708,0.558361333367526
"MT3852",8.95395563743596,14.8344057049728,0,40.1225313908468,0.64408854057635,5.13512794726866,0.71162397659238,1
"MT3855",89.5395563743596,59.337622819891,12.7479829243318,40.1225313908468,-1.44263426444569,6.2075195386883,0.0854367719293901,0.586752478193469
"MT3857",0,7.41720285248638,25.4959658486636,0,1.43125207177917,4.78658135479478,1,1
"MT3859",35.8158225497438,44.5032171149183,38.2439487729954,13.3741771302823,-0.61215607299102,5.77092180607565,0.581193047308331,1
"MT3860",35.8158225497438,59.337622819891,12.7479829243318,40.1225313908468,-0.866754041756378,5.89009934663348,0.306760344522231,0.952747833032078
"MT3861",8.95395563743596,22.2516085574591,12.7479829243318,26.7483542605645,0.253254861182592,5.22972606265083,1,1
"MT3862",53.7237338246157,44.5032171149183,50.9919316973272,13.3741771302823,-0.559621258970717,5.95755777979147,0.456744540479649,1
"MT3863",0,22.2516085574591,12.7479829243318,13.3741771302823,0.0932046897747334,5.01934865375413,1,1
"MT3864",17.9079112748719,7.41720285248638,0,0,-3.42350333600406,4.77584225603417,0.500027532819042,1
"MT3865",26.8618669123079,51.9204199674046,89.2358804703225,66.8708856514113,0.928176990060194,6.24767790588248,0.134035564410904,0.694923914004366
"MT3866",17.9079112748719,22.2516085574591,25.4959658486636,80.2450627816935,1.31587973158521,5.73639103508498,0.210082341696201,0.829449084539641
"MT3867",8.95395563743596,22.2516085574591,12.7479829243318,0,-1.1680924825873,5.013482905194,0.625041295817921,1
